cancer	drug	p	FC
LGG	Thapsigargin	0.0568759535822887	0.542217247971286
LGG	THZ.2.102.1	0.464841626248704	0.506401480629016
LGG	THZ.2.49	3.18289038698571e-05	0.618050269789907
LGG	Tipifarnib	2.5075440969305e-06	0.620814705436621
LGG	Tivozanib	0.0273981078518555	0.527278192596967
LGG	TL.1.85	0.222224451490387	0.523344852073761
LGG	TL.2.105	0.316554867626137	0.498098464709508
LGG	Tozasertib	5.68507935908244e-08	0.625084847952469
LGG	TPCA.1	0.0478603128719876	0.526403356481482
LGG	Trametinib	0.971108462249857	3.81938110902256
LGG	Tretinoin	0.0138760358614745	0.615749802864243
LGG	Tubastatin.A	0.317185381368414	0.513224297709333
LGG	TW.37	0.000110348607056763	4.07353460176577
LGG	UNC0638	0.22182176962656	3.87889605833991
LGG	UNC1215	0.0326791113342477	0.536820201237184
LGG	Veliparib	1.95286067753818e-05	0.594381453094318
LGG	Vinblastine	0.143090024729579	0.447946412297223
LGG	Vinorelbine	6.12759247364126e-05	0.607263506802072
LGG	Vismodegib	1.61738882082782e-08	4.45110999737084
LGG	VNLG.124	0.435059730709943	0.511597404857673
LGG	Vorinostat	0.0723705620673166	0.537810259507481
LGG	VX.11e	0.250518800247832	3.7504340019351
LGG	VX.702	0.0129976271793925	0.532097577959666
LGG	Wee1.Inhibitor	0.000265993276934706	4.15243888012618
LGG	WH.4.023	0.000403294144758366	4.24883354514355
LGG	WHI.P97	0.00953609595546639	0.574837041688978
LGG	WZ.1.84	0.0343316045124029	0.541555498346127
LGG	WZ3105	0.0667224341326619	0.522253817267705
LGG	XAV939	0.748430729801535	0.528153463846058
LGG	XMD11.85h	0.0431122846917502	0.531878228667455
LGG	XMD13.2	0.0070951145183107	0.548516252774912
LGG	XMD14.99	0.00883810907491498	0.53067229545808
LGG	XMD15.27	8.84376970401882e-07	0.607034701474748
LGG	XMD8.85	0.000485678447693961	4.14028892029351
LGG	XMD8.92	8.37150131636073e-05	0.602921174084892
LGG	Y.39983	0.766818661929721	0.491977416774352
LGG	YK.4.279	0.000763312675725397	4.07573960803895
LGG	YM201636	0.00592379192267704	0.533414247353674
LGG	Z.LLNle.CHO	0.00105320769751627	0.583058068131591
LGG	ZG.10	0.00194498217121633	0.547520180826457
LGG	Zibotentan	0.168729023094425	0.523344852073761
LGG	ZM447439	1.00285304475552e-05	0.601324007155777
LGG	ZSTK474	0.340677942394028	0.504996902118526
LGG-coc1	X.5Z..7.Oxozeaenol	0.00667552551052414	1.69582638706092
LGG-coc1	X5.Fluorouracil	0.293750206365522	0.846606929510155
LGG-coc1	A.443654	0.00202353045407884	1.04839562098905
LGG-coc1	A.770041	0.547517469292375	0.859696446554453
LGG-coc1	Afatinib	0.0965467023617135	0.88448450622647
LGG-coc1	AICA.Ribonucleotide	0.00547037155439132	1.03308012434817
LGG-coc1	AKT.inhibitor.VIII	0.171400866050419	0.935042546948357
LGG-coc1	Alectinib	0.343077804473833	0.877842825479426
LGG-coc1	Amuvatinib	0.0113835681917262	1.03308012434817
LGG-coc1	AR.42	0.290453469552139	0.863805477544946
LGG-coc1	AS601245	5.94419720114776e-05	1.93741345887566
LGG-coc1	AS605240	0.628837218760436	0.87535813169616
LGG-coc1	AT.7519	0.804459894907192	0.76914074386162
LGG-coc1	Avagacestat	0.147554490183813	0.849870856650882
LGG-coc1	Axitinib	0.167005081087409	0.876186003949333
LGG-coc1	AZ628	0.447955886158761	0.92482440737489
LGG-coc1	AZD6482	0.0638268378717013	0.68727967769995
LGG-coc1	AZD7762	0.73472743050607	0.78169989901125
LGG-coc1	AZD8055	0.384015163580777	0.885316339585295
LGG-coc1	BAY.61.3606	0.00216579748313416	1.08674441649516
LGG-coc1	Belinostat	0.0667636207146388	0.867099099099099
LGG-coc1	Bexarotene	0.450744347839627	0.732733045937051
LGG-coc1	BI.2536	0.000451439099451678	1.0583686547583
LGG-coc1	Bicalutamide	0.512665988398694	0.833607181978378
LGG-coc1	BIX02189	0.145825618088074	0.903708554658129
LGG-coc1	Bleomycin	0.00106483531529093	1.06474111136381
LGG-coc1	Bleomycin..50.uM.	0.284070857200047	1.41901815181518
LGG-coc1	BMS.345541	0.226998407890198	0.880330753839107
LGG-coc1	BMS.509744	0.668089575459146	0.784852972286863
LGG-coc1	BMS.536924	0.519125419007677	0.753560357084586
LGG-coc1	BMS.754807	0.117070432333378	0.889480933739307
LGG-coc1	Bortezomib	0.00655601561319062	0.993100538555084
LGG-coc1	Bosutinib	0.0403193784245555	0.92992673992674
LGG-coc1	Bryostatin.1	0.612277927864518	0.849054348085981
LGG-coc1	BX.912	0.399529489236951	0.84090854866032
LGG-coc1	BX795	0.219238185960139	0.724314949705168
LGG-coc1	Cabozantinib	0.0852278617981264	0.951332105586249
LGG-coc1	CAY10603	0.354953290444997	0.848238190858673
LGG-coc1	CCT.018159	0.0420987878292321	0.941028090025225
LGG-coc1	CCT007093	0.279261148922354	0.725842644643394
LGG-coc1	Cetuximab	0.741720944060107	1.30438392115905
LGG-coc1	CGP.082996	0.346379502304479	0.942741639103271
LGG-coc1	CGP.60474	0.000529448920470174	1.77660239242992
LGG-coc1	CHIR.99021	0.479514478468978	0.827947785148727
LGG-coc1	CI.1040	0.803398710580414	0.803884045644624
LGG-coc1	Cisplatin	0.0806598770280345	0.943598980542077
LGG-coc1	CMK	0.0372819607121768	1.52409519785946
LGG-coc1	CP466722	0.152047546818688	0.907913267288267
LGG-coc1	CP724714	0.0129962599521187	1.02144731908511
LGG-coc1	Crizotinib	0.220544359988935	0.86051754322853
LGG-coc1	CUDC.101	0.817475773185994	0.86051754322853
LGG-coc1	CX.5461	0.0212117733672223	0.983449693008516
LGG-coc1	Cyclopamine	0.239099672298747	1.54457742693037
LGG-coc1	Cytarabine	0.0131155539024707	1.02412576917304
LGG-coc1	Dabrafenib	0.0911502815945766	0.745046742011999
LGG-coc1	Dacinostat	0.0084174520836565	0.965156107538011
LGG-coc1	Dactolisib	0.760004344129068	1.41470216507308
LGG-coc1	Daporinad	0.0139385906549281	1.01610125065528
LGG-coc1	Dasatinib	0.0131581601126683	1.60716642281321
LGG-coc1	DMOG	0.712259323802334	0.773840493098034
LGG-coc1	Docetaxel	0.420382869755783	0.881160783179012
LGG-coc1	Doramapimod	0.0259122349374732	1.80202536947287
LGG-coc1	Doxorubicin	0.0257416557050528	0.949610976118597
LGG-coc1	EHT.1864	0.229029215109895	0.891149308577507
LGG-coc1	Elesclomol	0.106023545312731	1.01076957594795
LGG-coc1	Embelin	0.791372403899037	0.774624941397093
LGG-coc1	Entinostat	0.176089357591263	0.718216866357319
LGG-coc1	Enzastaurin	0.0524152652686465	0.964289233801429
LGG-coc1	Epothilone.B	0.00327087219146767	0.991342313512441
LGG-coc1	Erlotinib	0.0667559968818131	0.925673862666179
LGG-coc1	Etoposide	0.309774696956135	0.827947785148727
LGG-coc1	Fedratinib	0.699567142637048	0.80707479132676
LGG-coc1	FH535	0.800705113147256	0.887814009661836
LGG-coc1	FMK	0.554995035458468	0.832797657310192
LGG-coc1	Foretinib	0.0717117034260126	0.937605520076341
LGG-coc1	FR.180204	0.198716772506894	0.89031493969497
LGG-coc1	FTI.277	0.480951906732423	0.765233352038908
LGG-coc1	Gefitinib	0.121101553805316	0.879501084598699
LGG-coc1	Gemcitabine	0.000168004686304275	1.82127301673125
LGG-coc1	Genentech.Cpd.10	0.0646365612581924	0.904548762736536
LGG-coc1	GNF.2	0.102043938255482	0.898674999394424
LGG-coc1	GSK1070916	0.179698888907341	0.886981091067159
LGG-coc1	GSK1904529A	0.00276435545885325	2.00179261753336
LGG-coc1	GSK269962A	0.787992402830989	0.81107087061497
LGG-coc1	GSK319347A	0.507379779950109	1.62723317196865
LGG-coc1	GSK429286A	0.125208359195114	0.915504950976814
LGG-coc1	GSK650394	0.000315428817177664	1.09783688756401
LGG-coc1	GSK690693	0.453391953187769	0.880330753839107
LGG-coc1	GW.2580	0.0191085402487857	0.944456700247567
LGG-coc1	GW441756	0.48425873949048	1.0529226505417
LGG-coc1	GW843682X	0.00278752285088219	1.03397778279295
LGG-coc1	HG.5.113.01	0.00563147059945476	1.00899553960778
LGG-coc1	HG.5.88.01	0.0419306616844435	0.68055841158864
LGG-coc1	HG6.64.1	0.955051203338953	0.82150062902039
LGG-coc1	I.BET.762	0.157109344356498	0.874530618139804
LGG-coc1	ICL1100013	0.550442213275859	0.810270973849249
LGG-coc1	Idelalisib	0.723629072861492	0.79990323798735
LGG-coc1	Imatinib	0.388013966074344	0.979952013456021
LGG-coc1	IOX2	0.521050577475543	0.71593530823182
LGG-coc1	IPA.3	0.244090971428126	1.41578036111798
LGG-coc1	Ispinesib.Mesylate	0.00307696338080243	1.01165719130261
LGG-coc1	JNK.Inhibitor.VIII	0.331957435552157	1.05927776516012
LGG-coc1	JNK.9L	0.0163693368388552	0.98170007423905
LGG-coc1	JQ1	0.461941052172907	0.73580375782881
LGG-coc1	JQ12	0.602461668499164	0.865451576495449
LGG-coc1	JW.7.24.1	0.269711570453958	0.844162666857702
LGG-coc1	JW.7.52.1	0.00482411748691064	1.01877248201439
LGG-coc1	KIN001.236	0.0931162406943168	0.92482440737489
LGG-coc1	KIN001.244	0.481037210355439	0.826333927510398
LGG-coc1	KIN001.260	0.393650882878559	0.839283584937159
LGG-coc1	KIN001.266	0.0367441308948808	0.979952013456021
LGG-coc1	KIN001.270	0.00088472191568049	1.14092957383803
LGG-coc1	KU.55933	0.0985682360335585	0.927373892671499
LGG-coc1	Lapatinib	0.760350317114827	0.856415600594126
LGG-coc1	Lenalidomide	0.0201303948662915	0.992221229715647
LGG-coc1	Lestaurtinib	0.0386557784462659	0.92992673992674
LGG-coc1	LFM.A13	0.745279878059608	0.888647290473775
LGG-coc1	Linifanib	0.312187432945853	0.861338994434849
LGG-coc1	Linsitinib	0.214831757498778	0.894490418118467
LGG-coc1	Luminespib	2.26211057775826e-05	1.1927038514694
LGG-coc1	Masitinib	0.508033157214645	0.823110351214647
LGG-coc1	Methotrexate	0.524527640050065	0.82069628363947
LGG-coc1	MG.132	0.380743081759997	1.04207497864214
LGG-coc1	Midostaurin	0.473284528006564	0.766014172454922
LGG-coc1	Mitomycin.C	0.00325008805438752	1.00633746700533
LGG-coc1	MK.2206	0.479677542103911	1.49595577945704
LGG-coc1	Motesanib	0.105648357363392	0.888647290473775
LGG-coc1	MPS.1.IN.1	0.813665651983953	0.788011386359894
LGG-coc1	Navitoclax	0.510068925306415	0.809471417755063
LGG-coc1	NG.25	0.115112551125742	0.906230280083491
LGG-coc1	Nilotinib	0.220527713057905	0.874530618139804
LGG-coc1	NPK76.II.72.1	0.301922607241631	0.841721554028255
LGG-coc1	NSC.207895	0.00032814220906997	1.06200757575758
LGG-coc1	NSC.87877	0.309757549316178	1.62013061741182
LGG-coc1	NU7441	0.00263230991423983	1.0529226505417
LGG-coc1	Nutlin.3a....	0.373470633015878	0.88448450622647
LGG-coc1	NVP.BHG712	0.497991836738063	0.834417053709658
LGG-coc1	NVP.TAE684	0.0497441846584391	1.64269812357244
LGG-coc1	Obatoclax.Mesylate	0.0344636647674055	0.964289233801429
LGG-coc1	Olaparib	0.227419512005451	0.844977070793924
LGG-coc1	Omipalisib	0.651791744952055	0.814273868751481
LGG-coc1	OSI.027	0.479346955552445	1.2941679356683
LGG-coc1	OSI.930	0.0901266942467695	0.908755312689739
LGG-coc1	OSU.03012	0.092537122415596	0.887814009661836
LGG-coc1	PAC.1	0.363301182885356	0.823110351214647
LGG-coc1	Paclitaxel	0.000366440681148431	1.13809119448304
LGG-coc1	Palbociclib	0.349775605511341	0.80787332671113
LGG-coc1	Parthenolide	0.0386724901204532	0.963422744402572
LGG-coc1	Pazopanib	0.149064865297309	0.934188974453001
LGG-coc1	PD0325901	0.393030675712811	0.758998599439776
LGG-coc1	PD173074	0.667312973359832	0.829563024810295
LGG-coc1	Pelitinib	0.350517023236736	0.833607181978378
LGG-coc1	Pevonedistat	0.00144951043246642	1.01610125065528
LGG-coc1	PF.4708671	0.763494246908457	0.78959260043776
LGG-coc1	PF.562271	0.0191220366089055	0.98170007423905
LGG-coc1	PFI.1	0.469958756240376	0.750459954819628
LGG-coc1	PFI.3	0.0720973331914725	0.941884675680972
LGG-coc1	PHA.665752	0.0023577246995664	1.0520164235875
LGG-coc1	PHA.793887	0.163543331238158	0.885316339585295
LGG-coc1	Phenformin	0.38354511621473	0.883653034141633
LGG-coc1	PI.103	0.038535442633078	0.993100538555084
LGG-coc1	Pictilisib	0.318645806466003	0.872050227321931
LGG-coc1	PIK.93	0.285071995044032	0.847422384742238
LGG-coc1	Piperlongumine	0.119301487026003	0.912971067347435
LGG-coc1	PLX.4720	0.933722189883694	0.987830569806925
LGG-coc1	Ponatinib	0.235059285255237	0.874530618139804
LGG-coc1	Pyrimethamine	0.0641268897416095	0.824721450122348
LGG-coc1	QL.VIII.58	0.569843991754451	0.71289764868603
LGG-coc1	QL.X.138	0.730787426288986	0.79990323798735
LGG-coc1	QL.XI.92	0.307476013418821	0.863805477544946
LGG-coc1	QL.XII.47	0.354164248273579	1.48257436240862
LGG-coc1	QL.XII.61	0.306687149737346	0.867099099099099
LGG-coc1	QS11	0.0044810324436585	1.05020520180275
LGG-coc1	Quizartinib	0.650802068982971	0.813472607120017
LGG-coc1	Rapamycin	0.00289193148443704	0.613970753151213
LGG-coc1	Refametinib	0.0989204832597493	0.910440508297495
LGG-coc1	RO.3306	0.002100685147525	1.01076957594795
LGG-coc1	rTRAIL	0.190130193667225	1.34365793670099
LGG-coc1	Rucaparib	0.260949855329361	1.37412216233872
LGG-coc1	Ruxolitinib	0.531698657780616	0.833607181978378
LGG-coc1	S.Trityl.L.cysteine	0.00012765200013561	1.08398080438757
LGG-coc1	Salubrinal	0.782385382434862	0.992221229715647
LGG-coc1	Saracatinib	0.00725637494975937	0.979952013456021
LGG-coc1	SB216763	0.346866348765586	0.844977070793924
LGG-coc1	SB505124	0.002631059403455	1.03847215946177
LGG-coc1	SB52334	0.00837693029218265	0.989585657963252
LGG-coc1	SB590885	0.422579321859306	0.912971067347435
LGG-coc1	Seliciclib	0.087050465738002	1.00722309397494
LGG-coc1	Selisistat	0.217812496679802	0.829563024810295
LGG-coc1	Selumetinib	0.262633334177833	0.862982961363091
LGG-coc1	Sepantronium.bromide	0.662417119478461	0.818285307719673
LGG-coc1	Serdemetan	0.0226103481860055	0.994860335195531
LGG-coc1	SGC0946	0.0630391791599075	0.897000072637467
LGG-coc1	Shikonin	0.499672239410291	0.753560357084586
LGG-coc1	SL0101	0.0427695326614308	0.92482440737489
LGG-coc1	SN.38	0.0281463288543703	1.07296414463689
LGG-coc1	SNX.2112	0.94432331193428	0.808672202114825
LGG-coc1	Sorafenib	0.466986950653823	0.851504928701311
LGG-coc1	STF.62247	0.797642682384837	0.82150062902039
LGG-coc1	Sunitinib	0.723005334316414	0.792759051186018
LGG-coc1	T0901317	0.0454856841212371	1.48368639928549
LGG-coc1	TAK.715	0.0258816930868995	1.00368296628095
LGG-coc1	Talazoparib	0.951748598554741	1.4937199283876
LGG-coc1	Tamoxifen	0.0110072481928811	0.968627450980392
LGG-coc1	Tanespimycin	0.0157947114330526	0.98170007423905
LGG-coc1	Temozolomide	0.0186978000618533	0.948750981546918
LGG-coc1	Temsirolimus	0.477533436657187	1.71545216906042
LGG-coc1	TGX221	0.40483831232547	0.761334174199425
LGG-coc1	Thapsigargin	0.170171915166302	1.42442516866309
LGG-coc1	THZ.2.102.1	0.276152965767072	0.866275159725225
LGG-coc1	THZ.2.49	0.420103417676688	0.849870856650882
LGG-coc1	Tipifarnib	0.609279720886966	0.832797657310192
LGG-coc1	Tivozanib	0.0924460381462469	0.910440508297495
LGG-coc1	TL.1.85	0.931721161680174	0.80707479132676
LGG-coc1	TL.2.105	0.280705087321981	0.845791824936095
LGG-coc1	Tozasertib	0.00241191989993001	1.02949353772167
LGG-coc1	TPCA.1	0.102943280426226	0.911283658987071
LGG-coc1	Trametinib	0.114437942977275	0.808672202114825
LGG-coc1	Tretinoin	0.344526290598253	0.850687716780289
LGG-coc1	Tubastatin.A	0.0988443597151642	0.943598980542077
LGG-coc1	TW.37	0.0121721833017846	0.970365435388753
LGG-coc1	UNC0638	0.789299718004947	0.848238190858673
LGG-coc1	UNC1215	0.378825413394924	0.809471417755063
LGG-coc1	Veliparib	0.0604484313627967	0.923975324896984
LGG-coc1	Vinblastine	0.854305297384537	0.76914074386162
LGG-coc1	Vinorelbine	0.0365600628690748	1.07754708849849
LGG-coc1	Vismodegib	0.000939171561719643	1.75270154246973
LGG-coc1	VNLG.124	0.662969263614244	0.763672696676483
LGG-coc1	Vorinostat	0.00498997069474908	1.02055530564302
LGG-coc1	VX.11e	0.280376082904915	0.864628349178911
LGG-coc1	VX.702	0.143798880046538	0.892819136071204
LGG-coc1	Wee1.Inhibitor	0.14503324798494	0.885316339585295
LGG-coc1	WH.4.023	0.0243572149029705	1.00103203023973
LGG-coc1	WHI.P97	0.641004117307997	0.874530618139804
LGG-coc1	WZ.1.84	0.075584723698682	0.93333577748448
LGG-coc1	WZ3105	0.0922635106040468	0.897837353482515
LGG-coc1	XAV939	0.0429546696569166	0.637833322043848
LGG-coc1	XMD11.85h	0.135756146740264	0.929075416880295
LGG-coc1	XMD13.2	0.0557968963875685	0.913815325502784
LGG-coc1	XMD14.99	0.00208498362732756	1.03038957785294
LGG-coc1	XMD15.27	0.0126418128413679	0.989585657963252
LGG-coc1	XMD8.85	0.296399511583427	0.897000072637467
LGG-coc1	XMD8.92	0.551625894687024	0.81989228177569
LGG-coc1	Y.39983	0.532396092455116	0.823915728468956
LGG-coc1	YK.4.279	0.0284575560372058	0.928224467877368
LGG-coc1	YM201636	0.017875771300404	0.998384651706057
LGG-coc1	Z.LLNle.CHO	0.033334410367039	0.942741639103271
LGG-coc1	ZG.10	0.00407064354662586	1.03397778279295
LGG-coc1	Zibotentan	0.311358426399966	0.867923394848135
LGG-coc1	ZM447439	0.0234567033994968	0.980825849229323
LGG-coc1	ZSTK474	0.299871397729442	0.858875704183148
LGG-coc2	X.5Z..7.Oxozeaenol	0.395607349324393	21.0203476049173
LGG-coc2	X5.Fluorouracil	0.247092095103148	0.121123657394657
LGG-coc2	A.443654	0.242940595572681	0.128188141768798
LGG-coc2	A.770041	0.461185815219954	0.121123657394657
LGG-coc2	Afatinib	0.265853351585926	20.9796868387643
LGG-coc2	AICA.Ribonucleotide	0.575967638605911	19.4145569620253
LGG-coc2	AKT.inhibitor.VIII	0.685111436604278	0.132684652808492
LGG-coc2	Alectinib	0.467222121040494	0.129743164871582
LGG-coc2	Amuvatinib	0.374669329835812	0.126979747254567
LGG-coc2	AR.42	0.542342824936286	0.122671663176458
LGG-coc2	AS601245	0.419366804073941	0.131645849452857
LGG-coc2	AS605240	0.48761188414878	0.133204312966547
LGG-coc2	AT.7519	0.710546529001535	0.139627659574468
LGG-coc2	Avagacestat	0.0967910739121868	0.113235536508983
LGG-coc2	Axitinib	0.545500431624041	0.133897461423594
LGG-coc2	AZ628	0.608749144311672	0.151501668520578
LGG-coc2	AZD6482	0.713759630913749	0.137020428500249
LGG-coc2	AZD7762	0.341362255587548	0.117517605633803
LGG-coc2	AZD8055	0.203601746601861	0.11220958971824
LGG-coc2	BAY.61.3606	0.226451276800857	0.117003135486
LGG-coc2	Belinostat	0.862219682268539	0.135458167330677
LGG-coc2	Bexarotene	0.598547452473791	0.147825120826621
LGG-coc2	BI.2536	0.413489153265371	0.131472782536612
LGG-coc2	Bicalutamide	0.477288844320699	0.131992040680964
LGG-coc2	BIX02189	0.332152985947943	0.118032245639135
LGG-coc2	Bleomycin	0.709773088231487	0.138410412628081
LGG-coc2	Bleomycin..50.uM.	0.256800943694346	22.1058927780239
LGG-coc2	BMS.345541	0.549814488359994	0.125082726671079
LGG-coc2	BMS.509744	0.934849351377467	0.143808255659121
LGG-coc2	BMS.536924	0.938477032283524	0.137194109179493
LGG-coc2	BMS.754807	0.515160912086962	0.136325898046162
LGG-coc2	Bortezomib	0.420064552327829	0.130088935535547
LGG-coc2	Bosutinib	0.434073837354143	21
LGG-coc2	Bryostatin.1	0.537713925643854	0.145378850957535
LGG-coc2	BX.912	0.706549040996017	0.129570308185132
LGG-coc2	BX795	0.462673785795016	0.120779864515063
LGG-coc2	Cabozantinib	0.211784110749699	0.119062035558981
LGG-coc2	CAY10603	0.760805366080568	0.131472782536612
LGG-coc2	CCT.018159	0.249894638467062	0.118203830068237
LGG-coc2	CCT007093	0.622439717628068	0.128533568904594
LGG-coc2	Cetuximab	0.174217631177378	0.11169686985173
LGG-coc2	CGP.082996	0.950877123934256	0.1361523134824
LGG-coc2	CGP.60474	0.205381333588	0.129051852669943
LGG-coc2	CHIR.99021	0.473249457396213	19.8299758259468
LGG-coc2	CI.1040	0.860234913121972	0.131818935499917
LGG-coc2	Cisplatin	0.903653604056335	0.140149625935162
LGG-coc2	CMK	0.476697082114667	0.132684652808492
LGG-coc2	CP466722	0.392871978007664	0.119233733348013
LGG-coc2	CP724714	0.116992667727032	0.111184318893098
LGG-coc2	Crizotinib	0.11726209270026	0.115803365225998
LGG-coc2	CUDC.101	0.320925717213203	20.3955408753097
LGG-coc2	CX.5461	0.0664921559568475	0.102666593659311
LGG-coc2	Cyclopamine	0.926368712198863	0.141194079494429
LGG-coc2	Cytarabine	0.354402014285718	0.12749751628215
LGG-coc2	Dabrafenib	0.847736205579454	0.13372414555912
LGG-coc2	Dacinostat	0.866512276560273	0.144506104328524
LGG-coc2	Dactolisib	0.827215447065358	0.143808255659121
LGG-coc2	Daporinad	0.320011984148335	0.122671663176458
LGG-coc2	Dasatinib	0.473994716054116	0.131126706083881
LGG-coc2	DMOG	0.40963198411923	0.128188141768798
LGG-coc2	Docetaxel	0.716383972620905	0.143110716662969
LGG-coc2	Doramapimod	0.568833854205297	0.129916040653999
LGG-coc2	Doxorubicin	0.311358112107546	0.134764328391237
LGG-coc2	EHT.1864	0.441400286063025	0.130088935535547
LGG-coc2	Elesclomol	0.19717919452721	0.126807195673767
LGG-coc2	Embelin	0.974159616172139	0.13511120947217
LGG-coc2	Entinostat	0.123880390357929	0.113064498406768
LGG-coc2	Enzastaurin	0.358964070074595	20.3473423980222
LGG-coc2	Epothilone.B	0.692614047117412	0.136499501826636
LGG-coc2	Erlotinib	0.472090751738561	0.124738061100695
LGG-coc2	Etoposide	0.508207046940699	0.129916040653999
LGG-coc2	Fedratinib	0.053811922498296	0.102326854640022
LGG-coc2	FH535	0.299779429668011	0.132165164999171
LGG-coc2	FMK	0.950299070536512	0.137194109179493
LGG-coc2	Foretinib	0.232390774503898	0.12198347107438
LGG-coc2	FR.180204	0.273909696984943	0.115460743347262
LGG-coc2	FTI.277	0.20425539046468	0.113235536508983
LGG-coc2	Gefitinib	0.326520806081294	0.123532330081032
LGG-coc2	Gemcitabine	0.476964015354729	0.132338308457711
LGG-coc2	Genentech.Cpd.10	0.804863232867152	0.140497699939035
LGG-coc2	GNF.2	0.584569568193379	0.136325898046162
LGG-coc2	GSK1070916	0.21851983977946	0.112893479096852
LGG-coc2	GSK1904529A	0.496940901201328	0.151676956449191
LGG-coc2	GSK269962A	0.561036485357403	0.126117179741807
LGG-coc2	GSK319347A	0.698289048441927	19.6474820143885
LGG-coc2	GSK429286A	0.217880506782289	20.9594080338266
LGG-coc2	GSK650394	0.769294298198771	0.145029694177721
LGG-coc2	GSK690693	0.160418357058122	21.4980544747082
LGG-coc2	GW.2580	0.680088836064729	0.139279778393352
LGG-coc2	GW441756	0.236820322415538	20.7087866108787
LGG-coc2	GW843682X	0.703596932744536	0.139105866710986
LGG-coc2	HG.5.113.01	0.393655467988087	0.132684652808492
LGG-coc2	HG.5.88.01	0.207660179977122	0.113064498406768
LGG-coc2	HG6.64.1	0.427820452015126	0.154133036459783
LGG-coc2	I.BET.762	0.286514179931205	20.6494156928214
LGG-coc2	ICL1100013	0.829514766208481	0.14887468741317
LGG-coc2	Idelalisib	0.887708776913242	0.139105866710986
LGG-coc2	Imatinib	0.207824006870786	0.124221205270993
LGG-coc2	IOX2	0.713213846161512	0.129397470591484
LGG-coc2	IPA.3	0.883773402874266	0.154308617234469
LGG-coc2	Ispinesib.Mesylate	0.238351009991366	0.121639488761569
LGG-coc2	JNK.Inhibitor.VIII	0.417223609148531	20.7684563758389
LGG-coc2	JNK.9L	0.701929036237621	0.141019955654102
LGG-coc2	JQ1	0.372074875002785	0.130953696541054
LGG-coc2	JQ12	0.187316317106063	0.124048957988753
LGG-coc2	JW.7.24.1	0.665383882710917	0.126979747254567
LGG-coc2	JW.7.52.1	0.482916791004323	0.142064988355329
LGG-coc2	KIN001.236	0.138428586083547	0.111355150450253
LGG-coc2	KIN001.244	0.479699737437783	0.123532330081032
LGG-coc2	KIN001.260	0.864470694909541	0.132338308457711
LGG-coc2	KIN001.266	0.222369624749517	0.11786068009244
LGG-coc2	KIN001.270	0.608042834368952	0.125599867615423
LGG-coc2	KU.55933	0.455552793402097	0.131126706083881
LGG-coc2	Lapatinib	0.113947545248499	0.112551496841527
LGG-coc2	Lenalidomide	0.641181009062653	19.978102189781
LGG-coc2	Lestaurtinib	0.764325375735389	0.131299734748011
LGG-coc2	LFM.A13	0.803178523352133	0.144157141271779
LGG-coc2	Linifanib	0.160950319194736	0.115803365225998
LGG-coc2	Linsitinib	0.453190826337601	0.12749751628215
LGG-coc2	Luminespib	0.124407207716887	0.113919876902786
LGG-coc2	Masitinib	0.445153679039412	0.123360158747657
LGG-coc2	Methotrexate	0.375980512220734	0.119748940153058
LGG-coc2	MG.132	0.677013270445411	0.137889024255178
LGG-coc2	Midostaurin	0.745074635260097	0.143982688786551
LGG-coc2	Mitomycin.C	0.288721514894543	0.125599867615423
LGG-coc2	MK.2206	0.158176456977889	0.122843758611188
LGG-coc2	Motesanib	0.599511042214827	0.136846767050487
LGG-coc2	MPS.1.IN.1	0.124523027739226	0.110671936758893
LGG-coc2	Navitoclax	0.212493573621912	0.113235536508983
LGG-coc2	NG.25	0.122987011586027	0.106238351057998
LGG-coc2	Nilotinib	0.174458405713944	0.115974704426725
LGG-coc2	NPK76.II.72.1	0.68492917362125	0.129570308185132
LGG-coc2	NSC.207895	0.356991466078363	21.4031007751938
LGG-coc2	NSC.87877	0.344619959837573	20.5120331950207
LGG-coc2	NU7441	0.336766385425678	0.119405450041288
LGG-coc2	Nutlin.3a....	0.728104860998953	0.129397470591484
LGG-coc2	NVP.BHG712	0.733431410847521	0.129916040653999
LGG-coc2	NVP.TAE684	0.414285633343101	0.13060773480663
LGG-coc2	Obatoclax.Mesylate	0.371819080162093	0.136499501826636
LGG-coc2	Olaparib	0.858005882402476	0.142762063227953
LGG-coc2	Omipalisib	0.193564894819277	0.116488835111649
LGG-coc2	OSI.027	0.533922779423617	0.13372414555912
LGG-coc2	OSI.930	0.712492981113315	0.128015456803754
LGG-coc2	OSU.03012	0.267926907209711	0.156417112299465
LGG-coc2	PAC.1	0.0714324948289929	0.1064086398772
LGG-coc2	Paclitaxel	0.661738481791239	0.141194079494429
LGG-coc2	Palbociclib	0.350597335849617	0.126634663135243
LGG-coc2	Parthenolide	0.141748862137425	0.120436147364943
LGG-coc2	Pazopanib	0.776692515614936	0.140149625935162
LGG-coc2	PD0325901	0.99895490627715	0.136846767050487
LGG-coc2	PD173074	0.993762441414168	0.136846767050487
LGG-coc2	Pelitinib	0.143445776374793	0.107942079859588
LGG-coc2	Pevonedistat	0.464887992514373	0.131645849452857
LGG-coc2	PF.4708671	0.18702480437072	0.120607996475383
LGG-coc2	PF.562271	0.380059569571336	0.136846767050487
LGG-coc2	PFI.1	0.203601746601861	0.11220958971824
LGG-coc2	PFI.3	0.871031156483175	0.133550848863574
